Year Month,State,Countym,Industry,Count
2017 December,California,"Humboldt County, CA",[Total],13
2017 December,California,"Kern County, CA",Casino/Card Club - Card Club,2
2017 December,California,"Kern County, CA",[Total],2
2017 December,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,7
2017 December,California,"Kings County, CA",[Total],7
2017 December,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,2
2017 December,California,"Lake County, CA",[Total],2
2017 December,California,"Los Angeles County, CA",Casino/Card Club - Card Club,88
2017 December,California,"Los Angeles County, CA",Casino/Card Club - Other Casino/Card Club,1
2017 December,California,"Los Angeles County, CA",[Total],89
2017 December,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,19
2017 December,California,"Madera County, CA",[Total],19
2017 December,California,"Mono County, CA",Casino/Card Club - Tribal Authorized Casino,1
2017 December,California,"Mono County, CA",[Total],1
2017 December,California,"Placer County, CA",Casino/Card Club - Tribal Authorized Casino,14
2017 December,California,"Placer County, CA",[Total],14
2017 December,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,74
2017 December,California,"Riverside County, CA",[Total],74
2017 December,California,"Sacramento County, CA",Casino/Card Club - Card Club,8
2017 December,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,3
2017 December,California,"Sacramento County, CA",[Total],11
2017 December,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,64
2017 December,California,"San Bernardino County, CA",[Total],64
2017 December,California,"San Diego County, CA",Casino/Card Club - Card Club,21
2017 December,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,74
2017 December,California,"San Diego County, CA",[Total],95
2017 December,California,"San Mateo County, CA",Casino/Card Club - Card Club,9
2017 December,California,"San Mateo County, CA",[Total],9
2017 December,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,2
2017 December,California,"Santa Barbara County, CA",[Total],2
2017 December,California,"Santa Clara County, CA",Casino/Card Club - Card Club,15
2017 December,California,"Santa Clara County, CA",[Total],15
2017 December,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,1
2017 December,California,"Shasta County, CA",[Total],1
2017 December,California,"Sonoma County, CA",Casino/Card Club - Card Club,1
2017 December,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,19
2017 December,California,"Sonoma County, CA",[Total],20
2017 December,California,"Stanislaus County, CA",Casino/Card Club - Card Club,1
2017 December,California,"Stanislaus County, CA",[Total],1
2017 December,California,"Tehama County, CA",Casino/Card Club - Tribal Authorized Casino,3
2017 December,California,"Tehama County, CA",[Total],3
2017 December,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,22
2017 December,California,"Tulare County, CA",[Total],22
2017 December,California,"Tuolumne County, CA",Casino/Card Club - State Licensed Casino,1
2017 December,California,"Tuolumne County, CA",Casino/Card Club - Tribal Authorized Casino,1
2017 December,California,"Tuolumne County, CA",[Total],2
2017 December,California,"Ventura County, CA",Casino/Card Club - Card Club,2
2017 December,California,"Ventura County, CA",[Total],2
2017 December,California,"Yolo County, CA",Casino/Card Club - Tribal Authorized Casino,15
2017 December,California,"Yolo County, CA",[Total],15
2017 December,California,[Total],[Total],556
2017 December,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,19
2017 December,Colorado,"Gilpin County, CO",[Total],19
2017 December,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,2
2017 December,Colorado,"Teller County, CO",[Total],2
2017 December,Colorado,[Total],[Total],21
2017 December,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,936
2017 December,Nevada,"Clark County, NV",[Total],936
2017 December,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,24
2017 December,Nevada,"Douglas County, NV",[Total],24
2017 December,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,13
2017 December,Nevada,"Elko County, NV",[Total],13
2017 December,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,25
2017 December,Nevada,"Washoe County, NV",[Total],25
2017 December,Nevada,[Total],[Total],998
2017 December,New Mexico,"Bernalillo County, NM",Casino/Card Club - Tribal Authorized Casino,23
2017 December,New Mexico,"Bernalillo County, NM",[Total],23
2017 December,New Mexico,"Cibola County, NM",Casino/Card Club - Tribal Authorized Casino,1
2017 December,New Mexico,"Cibola County, NM",[Total],1
2017 December,New Mexico,"DoÃ±a Ana County, NM",Casino/Card Club - State Licensed Casino,5
2017 December,New Mexico,"DoÃ±a Ana County, NM",[Total],5
2017 December,New Mexico,"Lea County, NM",Casino/Card Club - State Licensed Casino,1
2017 December,New Mexico,"Lea County, NM",[Total],1
2017 December,New Mexico,"McKinley County, NM",Casino/Card Club - Tribal Authorized Casino,1
2017 December,New Mexico,"McKinley County, NM",[Total],1
2017 December,New Mexico,"San Juan County, NM",Casino/Card Club - Tribal Authorized Casino,6
2017 December,New Mexico,"San Juan County, NM",[Total],6
2017 December,New Mexico,[Total],[Total],37
2017 December,[Total],[Total],[Total],"1,660"
2017 [Total],[Total],[Total],[Total],"19,313"
2018 January,Arizona,"Coconino County, AZ",Casino/Card Club - Tribal Authorized Casino,6
2018 January,Arizona,"Coconino County, AZ",[Total],6
2018 January,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,21
2018 January,Arizona,"Maricopa County, AZ",[Total],21
2018 January,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,21
2018 January,Arizona,"Pima County, AZ",[Total],21
2018 January,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,7
2018 January,Arizona,"Pinal County, AZ",[Total],7
2018 January,Arizona,"Yavapai County, AZ",Casino/Card Club - Tribal Authorized Casino,1
2018 January,Arizona,"Yavapai County, AZ",[Total],1
2018 January,Arizona,[Total],[Total],56
2018 January,California,"Amador County, CA",Casino/Card Club - Tribal Authorized Casino,2
2018 January,California,"Amador County, CA",[Total],2
2018 January,California,"Butte County, CA",Casino/Card Club - Tribal Authorized Casino,10
2018 January,California,"Butte County, CA",[Total],10
2018 January,California,"Colusa County, CA",Casino/Card Club - Tribal Authorized Casino,1
2018 January,California,"Colusa County, CA",[Total],1
2018 January,California,"Contra Costa County, CA",Casino/Card Club - Card Club,11
2018 January,California,"Contra Costa County, CA",Casino/Card Club - Tribal Authorized Casino,32
2018 January,California,"Contra Costa County, CA",[Total],43
2018 January,California,"El Dorado County, CA",Casino/Card Club - Tribal Authorized Casino,14
2018 January,California,"El Dorado County, CA",[Total],14
2018 January,California,"Humboldt County, CA",Casino/Card Club - Tribal Authorized Casino,7
2018 January,California,"Humboldt County, CA",[Total],7
2018 January,California,"Imperial County, CA",Casino/Card Club - Tribal Authorized Casino,1
2018 January,California,"Imperial County, CA",[Total],1
2018 January,California,"Kern County, CA",Casino/Card Club - Card Club,1
2018 January,California,"Kern County, CA",[Total],1
2018 January,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,2
2018 January,California,"Kings County, CA",[Total],2
2018 January,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,5
2018 January,California,"Lake County, CA",[Total],5
2018 January,California,"Los Angeles County, CA",Casino/Card Club - Card Club,73
2018 January,California,"Los Angeles County, CA",[Total],73
2018 January,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,22
2018 January,California,"Madera County, CA",[Total],22
2018 January,California,"Monterey County, CA",Casino/Card Club - Card Club,1
2018 January,California,"Monterey County, CA",[Total],1
2018 January,California,"Placer County, CA",Casino/Card Club - Tribal Authorized Casino,7
2018 January,California,"Placer County, CA",[Total],7
2018 January,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,42
2018 January,California,"Riverside County, CA",[Total],42
2018 January,California,"Sacramento County, CA",Casino/Card Club - Card Club,5
2018 January,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,1
2018 January,California,"Sacramento County, CA",[Total],6
2018 January,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,55
2018 January,California,"San Bernardino County, CA",[Total],55
2018 January,California,"San Diego County, CA",Casino/Card Club - Card Club,9
2018 January,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,45
2018 January,California,"San Diego County, CA",[Total],54
2018 January,California,"San Joaquin County, CA",Casino/Card Club - Card Club,2
2018 January,California,"San Joaquin County, CA",[Total],2
2018 January,California,"San Mateo County, CA",Casino/Card Club - Card Club,11
2018 January,California,"San Mateo County, CA",[Total],11
2018 January,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,2
2018 January,California,"Santa Barbara County, CA",[Total],2
2018 January,California,"Santa Clara County, CA",Casino/Card Club - Card Club,18
2018 January,California,"Santa Clara County, CA",[Total],18
2018 January,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,24
2018 January,California,"Sonoma County, CA",[Total],24
2018 January,California,"Stanislaus County, CA",Casino/Card Club - Card Club,1
2018 January,California,"Stanislaus County, CA",[Total],1
2018 January,California,"Tehama County, CA",Casino/Card Club - Tribal Authorized Casino,2
2018 January,California,"Tehama County, CA",[Total],2
2018 January,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,15
2018 January,California,"Tulare County, CA",[Total],15
2018 January,California,"Tuolumne County, CA",Casino/Card Club - State Licensed Casino,4
2018 January,California,"Tuolumne County, CA",Casino/Card Club - Tribal Authorized Casino,1
2018 January,California,"Tuolumne County, CA",[Total],5
2018 January,California,"Ventura County, CA",Casino/Card Club - Card Club,9
2018 January,California,"Ventura County, CA",[Total],9
2018 January,California,"Yolo County, CA",Casino/Card Club - Tribal Authorized Casino,24
2018 January,California,"Yolo County, CA",[Total],24
2018 January,California,[Total],[Total],459
2018 January,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,25
2018 January,Colorado,"Gilpin County, CO",[Total],25
2018 January,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,2
2018 January,Colorado,"Teller County, CO",[Total],2
2018 January,Colorado,[Total],[Total],27
2018 January,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,"1,047"
2018 January,Nevada,"Clark County, NV",[Total],"1,047"
2018 January,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,28
2018 January,Nevada,"Douglas County, NV",[Total],28
2018 January,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,12
2018 January,Nevada,"Elko County, NV",[Total],12
2018 January,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,23
2018 January,Nevada,"Washoe County, NV",[Total],23
2018 January,Nevada,[Total],[Total],"1,110"
2018 January,New Mexico,"Bernalillo County, NM",Casino/Card Club - Tribal Authorized Casino,16
2018 January,New Mexico,"Bernalillo County, NM",[Total],16
2018 January,New Mexico,"Lea County, NM",Casino/Card Club - State Licensed Casino,2
2018 January,New Mexico,"Lea County, NM",[Total],2
2018 January,New Mexico,"Lincoln County, NM",Casino/Card Club - State Licensed Casino,1
2018 January,New Mexico,"Lincoln County, NM",[Total],1
2018 January,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,1
2018 January,New Mexico,"Sandoval County, NM",[Total],1
2018 January,New Mexico,"Santa Fe County, NM",Casino/Card Club - Tribal Authorized Casino,1
2018 January,New Mexico,"Santa Fe County, NM",[Total],1
2018 January,New Mexico,[Total],[Total],21
2018 January,[Total],[Total],[Total],"1,673"
2018 February,Arizona,"Gila County, AZ",Casino/Card Club - Tribal Authorized Casino,1
2018 February,Arizona,"Gila County, AZ",[Total],1
2018 February,Arizona,"La Paz County, AZ",Casino/Card Club - Tribal Authorized Casino,2
2018 February,Arizona,"La Paz County, AZ",[Total],2
2018 February,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,12
2018 February,Arizona,"Maricopa County, AZ",[Total],12
2018 February,Arizona,"Navajo County, AZ",Casino/Card Club - Tribal Authorized Casino,6
2018 February,Arizona,"Navajo County, AZ",[Total],6
2018 February,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,20
2018 February,Arizona,"Pima County, AZ",[Total],20
